text,label
Bank of Nova Scotia : Scotiabank CEO expects 'somewhat elevated' loan losses for 3-4 quart... #BankofNovaScotia… https://t.co/OAXfDtrtAk,0
Breakingviews - Fed's ultra-loose efforts will cast long shadow https://t.co/nktomiS4jW https://t.co/A5r5dgKIhX,0
European banks slash $280bn from main US businesses https://t.co/Gwahc0Sc0F,0
Europe's banks were only halfway through cleaning up more than $1 trillion of loans that turned sour in the last cr… https://t.co/a5XeRxCEVl,0
"Eurozone banks' returns were already hurting before COVID-19, ECB says https://t.co/hDvBAwFDeG",0
Fed Liquidity Drain Spoils Virus-Surge-Inspired Stock Buying-Panic | Zero Hedge https://t.co/wnLxXP4sHu,0
Fed policymakers working to limit damage as pandemic puts U.S. economy on pause https://t.co/QwCihVGWly https://t.co/ZRbeFgfAdo,0
Fed Report : Small-Business Sector Highly Vulnerable to Coronavirus Crisis--Update #FedReport #economy… https://t.co/AjGZqiRl5b,0
"Fed Warns Virus Poses ‘New Risk’ to Global Growth, Markets",0
Fed's Bullard: China to 'slow noticeably' in first quarter due to virus https://t.co/i1jKKq9kNi https://t.co/4Ug71D7IN6,0
"Fed's corporate credit measures to limit buybacks, dividend https://t.co/4FrdSvMV8T",0
Fed's Williams: Risks to U.S. economy still to the downside,0
"Former Fed chief Bernanke sees bad year, no quick recovery #economy #MarketScreener https://t.co/YaN7qVv5aq https://t.co/zn3oEbjuL7",0
"Janet Yellen says a V-shaped economic recovery ""is possible,' but she is ""worried that the outcome will be worse"" https://t.co/11FIumVTXC",0
Lagarde Says ECB Running Out of Room to Fight Global Threats,0
"Lagarde Says ECB's Options Limited by Low Rates, Low Inflation",0
New #IMFBlog shows that long-lasting credit booms that featured rapid construction growth never ended well.… https://t.co/gMBiUS6z7J,0
Overall Fed Temporary Liquidity Continues to Shrink #economy #MarketScreener https://t.co/UjqUoGk3L9 https://t.co/OVGpDhlZOb,0
Schweizerische Nationalbank : Switzerland Loses Grip on World's Lowest Borrowing Costs -- ...… https://t.co/fuN3T0obd5,0
Some officials worried about the bank's decision to drop self-imposed limits on the ECB's bond purchases https://t.co/elfM7nRACS,0
"Thailand has a limited space to deliver a “strong dose” of monetary policy, central bank governor says as he cautio… https://t.co/WR3CYfD3hy",0
The Federal Reserve's rescue of the overnight lending market appears to be having an unintended side effect: it's j… https://t.co/8Ko2fxHj7W,0
UAE stimulus to help bank liquidity but may increase problem loans - Moody's #economy #MarketScreener… https://t.co/8rGhax4y8C,0
UPDATE 2-China cbank warns high financial risks amid rising economic headwinds,0
"Yellen Blames ""Enormous Debt And Buybacks"" For Coming Default Wave; Morgan Stanley Says It's All The Fed's Fault  https://t.co/Ed0jVBpmhZ",0
"Fed Chair Powell: 'no reason' rising wages, job gains can't continue https://t.co/cCUifiy1YG https://t.co/pjXZLMl9Jf",1
"Federal Reserve Chairman Jerome Powell said the U.S. economy is 'resilient,' even as he cited the potential threat… https://t.co/jdypDu2LhY",1
Fed's 'bazooka' soothes dollar funding squeeze https://t.co/ZHKV5YcU5L https://t.co/gB2rZSnrcF,1
Fed's Daly says U.S. economy well placed to weather storms https://t.co/46F3sPCsXW https://t.co/Hn3cXkJQhp,1
Fed's Daly says US job market still has room to run https://t.co/nQOWWsXkh7,1
Fed's Kaplan: Inflation Will Be Muted For Some Time (Radio),1
Fed's Mary Daly says current interest rates put economy 'in a good place to weather the storms',1
"Fed's Mester, upbeat on outlook, say central bank can watch and wait on interest rates",1
Fed's Rosengren says he is 'optimistic' on economy,1
Fed's Rosengren says U.S. unlikely to have economic downturn in 2020,1
World Bank's Malpass upbeat on prospects for progress on debt relief #economy #MarketScreener… https://t.co/tILUoEQkYC,1
"Commercial and industrial loans at all commercial banks fall to $2.345 trillion, down $7 billion from a week earlie… https://t.co/IO6JFnTMWX",2
Czech interest rates could stay where they are for another year as global risks cloud the outlook for the export-or… https://t.co/bDhYKopjCM,2
ECB bought record debt volumes last week in crisis fight #economy #MarketScreener https://t.co/08TD4PqNna https://t.co/5ct4SutY3Q,2
Fed Chairman Jerome Powell says central bank 'watching carefully' as firms brace for wave of missed mortgage paymen… https://t.co/mBzYyHmCrW,2
Italy's top bank unveils new lending measures as firms battle cash crunch https://t.co/ioNcxm5GzF https://t.co/7PFLksQXJP,2
"The Fed may lower the rate on its support facility for money market funds, strategists say https://t.co/FrLrivydji",2
$ECONX: Federal Reserve will establish facility to facilitate lending to small businesses via the Small Business... https://t.co/OCCUO9DX7c,2
$XLF $FAS $FAZ - Fed revives TALF to bolster ABS market https://t.co/0rRXf0aqLC,2
$XLF $FAS $FAZ - The Fed to establish term financing for small business loans https://t.co/4nTXbSxrHN,2
.@WorldBank Group asks #G20 leaders to suspend debt repayments from poorest countries. This will help focus critica… https://t.co/VMcZWh4sop,2
Asset Allocation Committee Outlook 2Q2020 | Contagion. https://t.co/3SLpGWc3KL #economy #markets #investing,2
"Australia central bank pumps liquidity, proposes bond buys to ease financial conditions https://t.co/JkbAPjX6Yv https://t.co/GFYiDHmP2U",2
"Australia plans an additional A$66 billion ($38.2 billion) in stimulus for the coronavirus-stricken economy, includ… https://t.co/7O2gkIusAO",2
Bank of Israel expands its crisis QE with $13.6 billion in bond buying https://t.co/xEMWn1vjAO,2
Brazil's central bank stepped in to prop up the currency https://t.co/yQBoa6mTqi,2
Central Bank actions will contribute to easing the economic impact of the pandemic - Governor Gabriel… https://t.co/UhzEj1icQ3,2
ECB makes it easier for banks to tap credit amid coronavirus crisis https://t.co/aUORNC7SON https://t.co/rrzy3Yv56J,2
ECB to ease collateral requirements for banks looking to borrow #economy #MarketScreener https://t.co/rlYmLpiGKA https://t.co/9v3IP9D10o,2
"eib: #MustRead➡️EIB Bank Lending #Survey for #CESEE shows optimistic opinion of the region, positive profitability… https://t.co/jtZoHHCmeB",2
"Fed, saying aggressive action is needed, starts unlimited QE https://t.co/pbo30sSQ9Z",2
Fed's Quarles says 2-3 weeks away from getting loans to mid-sized U.S. businesses through its newly created Main St… https://t.co/3R4DyktUJ0,2
"Fed's Quarles: ""Main Street"" loans like two to three weeks off as details finalized https://t.co/pUobuzSFBj https://t.co/ZTGR5dNCBo",2
Governments and central banks globally have pledged a dizzying $3 trillion-and counting. But companies are struggli… https://t.co/YrbmCS9ZX9,2
"IMF encouraged by recovery in China, but pandemic could resurge https://t.co/UCjDmDNwoP https://t.co/Rua86ZJmMO",2
Instant View: Fed launches unprecedented range of credit support https://t.co/3WQX0rnURD https://t.co/YAnONEz11p,2
Italy announces guarantees for bank loans worth over 400 billion euros https://t.co/xmvuhapL8v https://t.co/lOpNKjwNeJ,2
Mexico cuts its key rate for a 5th time amid economic stagnation https://t.co/HqpKAGRDt7 https://t.co/Jx7BHGv88y,2
Mexico's central bank cut its key interest rate for a fifth straight decision https://t.co/xnfKe4SFXt,2
Mexico's central bank cuts interest rates to three-year low https://t.co/0N0vaHBnQj,2
"Powell Admits ""Low Rates Are Not A Choice Any More"", Says QE Will Be Used In Next Downturn | #FreeZeroHedge https://t.co/RFVxk9uMth",2
Powell: Fed will use 'QE' aggressively to fight next recession https://t.co/me3x7SJac6,2
SNB's sight deposit holdings rise by second-highest level in 12 months https://t.co/aUsTEz08h3 https://t.co/rMaW0F4suE,2
"The Bank of Korea is taking unprecedented action in the face of coronavirus-not about the rate decision itself, but… https://t.co/CmxUuSBiab",2
The Fed moved to bolster a new small-business lending program by allowing banks to turn those loans over to the U.S… https://t.co/Y2piO9HcrP,2
The Fed's foray into corporate bonds and certain credit ETFs helping restore order between the two markets https://t.co/lkJuQCQEKV,2
The U.K. is tapping fintechs and the Queen's Bank for its emergency lending program https://t.co/sJJTyjCVMa,2
FOMC dot plot indicates a long pause https://t.co/F6wezJ7rlP,2
"""In my time at the Fed, I've seen how changes in business and consumer confidence impact the economy as a whole,"" P… https://t.co/rZgYHFXsKk",2
"""It's not really time yet to stimulate spending,"" former Fed Chair Ben Bernanke said today, adding that it will ""ha… https://t.co/iYSEFhCzGY",2
"""The Committee also directs the Desk to continue conducting term and overnight repurchase agreement operations at l… https://t.co/1W8onnWjru",2
"""the Committee directs the Desk to continue purchasing Treasury bills at least into the second quarter of 2020 to m… https://t.co/b1GHWeY0dy",2
"""The Fed Can Lend To Anybody"": Watch Live As Bernanke Holds Virtual Discussion On US Economy https://t.co/oCbErkJi7h",2
"""What we clearly see again is unelected central banks, having failed at their mandates, to pivot to politics to try… https://t.co/U4Ft0573Ro",2
$RINF $IVOL - Fed's Daly discusses shifting focus to higher inflation https://t.co/4xmIHceCvh,2
.@TimLampkin of @higherpurposeco says that being a part of the St. Louis Fed’s Community Development Advisory Counc… https://t.co/spGCRWBKVo,2
@TimLampkin of @higherpurposeco says that being a part of the St. Louis Fed’s Community Development Advisory Counci… https://t.co/Ex5SCguwe4,2
A Rate Cut From Russia?,2
A WSJ primer on the central bank's novel $600 billion direct-loan program https://t.co/43O0vIETta,2
An emerging priority for Powell Fed: The plight of the poor https://t.co/jP1T0yjdQ4 https://t.co/2DQRic3UvN,2
"Applications for participation in the Fed's Commercial Paper Funding Facility must be submitted by Thursday, the Ne… https://t.co/DvwRfmIJXr",2
"Argia Sbordone shared findings from ""Anchoring of Inflation Expectations"" at today’s joint New York Fed-European Ce… https://t.co/yXvQvWPXZm",2
"Bank of Canada can buy corporate, municipal bonds if necessary #taux #MarketScreener https://t.co/38OhHeNmWA https://t.co/cowCcOVS13",2
"Bank of Canada gets authority to buy corporate, municipal debt https://t.co/j9DJUMtl3D",2
Bank of Canada’s Poloz Sees Era of Low Global Interest Rates,2
Bank of England activates emergency liquidity measure https://t.co/FvgTR5d5eg https://t.co/FZWcMjZddZ,2
Bank of England Governor Mark Carney offers his backing to a key plank of UK Prime Minister Boris Johnson's economi… https://t.co/r5qQSOrsPG,2
"Bank of England Mark Carney is hanging up his hat. So what's next for the central bank leader?

@flacqua sits down… https://t.co/xxqMzXupmE",2
Bank of Ireland : Gov Co - 7 KB #BankofIreland #Stock #MarketScreener https://t.co/lPLIZQTwme https://t.co/iFkjaIFL5u,2
Bank of Ireland : Notification of Significant Shareholding - 99 KB #BankofIreland #Stock #MarketScreener… https://t.co/f4rdA0nB11,2
Bank of Ireland : Pillar 3 Disclosures #BankofIreland #Stock #MarketScreener https://t.co/V8GNASXXiY https://t.co/An3gEqsXmw,2
Bank of Ireland : to make branch network changes in response to COVID-19 #BankofIreland #Stock #MarketScreener… https://t.co/2rKs52jf1Y,2
Bank of Jamaica : 14-Day Repo Auction Results #BankofJamaica #economy #MarketScreener https://t.co/UE7vS1tv6o https://t.co/efXjAe32Fg,2
Bank of Jamaica 14-Day Repo Auction Results -10 February 2020 #Stock #MarketScreener https://t.co/wBnwfayNhV https://t.co/bQ3CSymjTi,2
Bank of Jamaica 30-day CD Auction Press Release - 24 February 2020 #Stock #MarketScreener https://t.co/iRuPoA3LTD https://t.co/MjLqnkV6mj,2
Bank of Japan : Accounts (March 20) #BankofJapan #Stock #MarketScreener https://t.co/Di0sVY7MoH https://t.co/GoCJarxay0,2
Bank of Japan : Statistics on Securities Financing Transactions in Japan (Jan. 2020) #BankofJapan #economy… https://t.co/sD0oDaY7rX,2
Bank of Japan : The Results of BIS International Locational Banking Statistics and Interna... #BankofJapan #Stock… https://t.co/z2dSe5N09a,2
Bank of Mexico Makes Fifth Consecutive Rate Cut -- Update #economy #MarketScreener https://t.co/NfkbjZjf6D https://t.co/otogWpgEnu,2
Bank of Nova Scotia : Acting Administrator Pilkerton's Statement on USMCA Agreement #BankofNovaScotia #Stock… https://t.co/jGxhlOVCTF,2
Bank of Queensland : Trading Halt #BankofQueensland #Stock #MarketScreener https://t.co/P7JUKMwkZ1 https://t.co/AYwhOiYQbV,2
Banks To Make Risk-Free Killing On Small Business Bailout: Fed Will Buy Payroll Loans Issued By Banks https://t.co/ujsbBPAq9K,2
BoE's Haldane: We have not yet hit peak globalisation #economy #MarketScreener https://t.co/BAMp44H0w2 https://t.co/yUYhes88V2,2
BOJ Seen Staying on Hold This Week After Abe Stimulus: Survey,2
Brazil Caps Record-Breaking Easing Cycle With Final Rate Cut,2
Canadian Banks Have Succulent Yields. https://t.co/QaD9D53X7f #economy #business #trading,2
Central Bank of Philippines : Bangko Sentral ng Pilipinas Convenes the Financial Education...… https://t.co/mFmcU9A7EI,2
Central banks must evolve to help governments fight coronavirus https://t.co/mfSJuTKUDm,2
"Chair Powell presents the Monetary Policy Report to the Senate Committee on Banking, Housing, and Urban Affairs:… https://t.co/TAfePghHQO",2
Chairman Jerome Powell speaks after Fed leaves interest rates unchanged https://t.co/lA3GN9o7em,2
"China still has room for conventional monetary expansion, but its ability to deal successfully with a crisis depend… https://t.co/jR2R3VLkOo",2
China to Price Existing Loans With New Benchmark Lending Rates #taux #MarketScreener https://t.co/PELmoyfWz4 https://t.co/Nq8pxwGr8U,2
China’s Rate Cut Also An Insurance Policy As Hong Kong Crisis Worsens,2
Chinese Media Stunner: China Will Be The Next Country To Cut Rates To Zero https://t.co/MQl6OREX0H,2
Christine Lagarde Can Face Down the ECB Skeptics,2
Cleveland Fed President Says Coronavirus Requires Careful Monitoring #economy #MarketScreener… https://t.co/YbgcgoxZPk,2
Commerzbank told to speed up restructuring by ECB https://t.co/DfFV4bgnfi,2
Coronavirus fears raise market expectations for Fed rate cut in March https://t.co/Z33zqdljVu by @bcheungz https://t.co/XwHo1ZlMR2,2
Czechs’ Unexpected Rate Hike Lifts Koruna to Seven-Year High,2
Dealers gobble up funding in Bank of Canada's first BAPF operation #economy #MarketScreener https://t.co/YmwzTi5reu https://t.co/uQPDBGe66r,2
"Derby's Take: Even Post-Coronavirus, Swollen Fed Balance Sheet Will Remain https://t.co/5uPrJkM8xc",2
Did The Fed's QEternity Just Kill A Fiscal Stimulus Deal?  https://t.co/a8f6L67zgl,2
ECB keeps rates unchanged,2
ECB's house price headache too big to solve,2
ECB's new chief Christine Lagarde has a deal for bank policymakers - cut out the open dissent and she'll spend more... https://t.co/q8kkm1J7Cz,2
Egypt's central bank governor appointed for second term -state media #economy #MarketScreener… https://t.co/D6r5mixdx5,2
